color,team_region,player_tag,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,positioning_avg_distance_to_ball,demo_inflicted,demo_taken,winner,car_name
orange,North America,mist,3,1,1,0,388,33.33333333333333,2839.0,1.0,0.0,TRUE,Octane
blue,Europe,Scrub Killa,2,1,1,0,394,50.0,3252.0,0.0,0.0,FALSE,Octane
blue,Europe,Joreuz,4,0,2,0,245,0.0,3139.0,0.0,1.0,FALSE,Octane
blue,Europe,ApparentlyJack,3,0,1,1,210,0.0,3197.0,0.0,1.0,FALSE,Octane
orange,North America,mist,3,2,2,0,547,66.66666666666666,3113.0,0.0,0.0,TRUE,Octane
orange,North America,Allushin,2,0,2,1,387,0.0,2767.0,1.0,0.0,TRUE,Fennec
orange,North America,dreaz,2,0,3,0,361,0.0,2974.0,1.0,0.0,TRUE,Octane
blue,Europe,Scrub Killa,0,0,2,2,433,0.0,3228.0,0.0,1.0,FALSE,Octane
blue,Europe,ApparentlyJack,4,2,1,0,412,50.0,3008.0,0.0,0.0,FALSE,Octane
blue,Europe,Joreuz,2,0,1,0,198,0.0,3083.0,0.0,4.0,FALSE,Octane
orange,North America,Allushin,3,2,1,0,467,66.66666666666666,2817.0,4.0,0.0,TRUE,Fennec
orange,North America,mist,3,1,2,0,410,33.33333333333333,2796.0,0.0,0.0,TRUE,Octane
orange,North America,dreaz,3,0,0,3,383,0.0,2735.0,1.0,0.0,TRUE,Octane
blue,Europe,ApparentlyJack,2,0,4,1,515,0.0,2751.0,2.0,2.0,FALSE,Octane
blue,Europe,Joreuz,2,1,0,0,208,50.0,3009.0,1.0,2.0,FALSE,Octane
blue,Europe,Scrub Killa,1,0,2,0,196,0.0,3133.0,4.0,1.0,FALSE,Octane
orange,North America,Allushin,5,0,2,2,411,0.0,2987.0,3.0,3.0,TRUE,Fennec
orange,North America,dreaz,6,2,0,0,394,33.33333333333333,2969.0,1.0,1.0,TRUE,Octane
orange,North America,mist,1,0,2,0,286,0.0,3105.0,1.0,3.0,TRUE,Octane
blue,Oceania,Scrub,7,0,5,0,579,0.0,3035.0,2.0,3.0,FALSE,Octane
blue,Oceania,Superlachie,0,0,4,0,526,0.0,2855.0,2.0,2.0,FALSE,Octane
blue,Oceania,bananahead,3,0,1,0,374,0.0,2689.0,2.0,0.0,FALSE,Dominus
orange,Europe,ExoTiiK,5,0,5,1,680,0.0,2901.0,1.0,2.0,TRUE,Fennec
orange,Europe,Chausette45,5,0,4,0,542,0.0,2726.0,3.0,2.0,TRUE,Octane
orange,Europe,Kassio,3,1,2,0,437,33.33333333333333,2994.0,1.0,2.0,TRUE,Octane
blue,Oceania,Superlachie,2,1,1,0,502,50.0,2618.0,1.0,0.0,FALSE,Octane
blue,Oceania,bananahead,1,0,4,0,360,0.0,3055.0,2.0,1.0,FALSE,Dominus
blue,Oceania,Scrub,3,0,2,1,344,0.0,2986.0,2.0,4.0,FALSE,Octane
orange,Europe,ExoTiiK,3,1,2,1,572,33.33333333333333,2895.0,2.0,2.0,TRUE,Fennec
orange,Europe,Chausette45,2,0,2,0,276,0.0,2831.0,1.0,2.0,TRUE,Octane
orange,Europe,Kassio,4,1,0,0,238,25.0,2907.0,2.0,1.0,TRUE,Octane
blue,Oceania,Scrub,1,1,3,0,509,100.0,2573.0,2.0,1.0,FALSE,Octane
blue,Oceania,Superlachie,2,0,4,1,480,0.0,2705.0,1.0,2.0,FALSE,Octane
blue,Oceania,bananahead,1,1,2,0,405,100.0,3318.0,0.0,3.0,FALSE,Dominus
orange,Europe,ExoTiiK,4,2,0,2,584,50.0,2633.0,4.0,0.0,TRUE,Fennec
orange,Europe,Chausette45,5,1,2,1,496,20.0,2916.0,0.0,1.0,TRUE,Octane
orange,Europe,Kassio,5,1,0,0,212,20.0,3099.0,2.0,2.0,TRUE,Octane
blue,Oceania,Scrub,4,0,3,0,377,0.0,2904.0,1.0,2.0,FALSE,Fennec
blue,Oceania,bananahead,2,0,3,0,343,0.0,3096.0,1.0,1.0,FALSE,Dominus
blue,Oceania,Superlachie,3,0,0,0,96,0.0,2783.0,0.0,3.0,FALSE,Dominus
orange,Europe,Chausette45,4,0,2,1,346,0.0,2815.0,2.0,1.0,TRUE,Octane
orange,Europe,ExoTiiK,2,1,2,0,340,50.0,2513.0,2.0,0.0,TRUE,Fennec
orange,Europe,Kassio,3,0,1,0,248,0.0,2681.0,2.0,1.0,TRUE,Octane
blue,South America,Lostt,5,1,4,2,713,20.0,2594.0,0.0,0.0,TRUE,Octane
blue,South America,kv1,5,2,2,1,500,40.0,3469.0,2.0,0.0,TRUE,Fennec
blue,South America,Aztromick,4,1,0,1,316,25.0,2973.0,5.0,2.0,TRUE,Fennec
orange,Sub-Saharan Africa,2Die4,2,0,5,0,456,0.0,2416.0,1.0,3.0,FALSE,Octane
orange,Sub-Saharan Africa,Daisy,2,0,3,0,345,0.0,2658.0,1.0,4.0,FALSE,Octane
orange,Sub-Saharan Africa,Happymeal,1,0,1,0,188,0.0,2546.0,0.0,0.0,FALSE,Fennec
blue,South America,Lostt,6,2,1,3,679,33.33333333333333,2492.0,2.0,1.0,TRUE,Octane
blue,South America,Aztromick,4,3,0,1,535,75.0,3032.0,3.0,0.0,TRUE,Fennec
blue,South America,kv1,3,2,1,1,453,66.66666666666666,3041.0,1.0,1.0,TRUE,Fennec
orange,Sub-Saharan Africa,2Die4,0,0,3,0,323,0.0,2910.0,1.0,2.0,FALSE,Octane
orange,Sub-Saharan Africa,Daisy,2,0,1,0,160,0.0,2939.0,1.0,2.0,FALSE,Octane
orange,Sub-Saharan Africa,Happymeal,2,0,0,0,126,0.0,2753.0,0.0,2.0,FALSE,Fennec
blue,South America,Aztromick,4,3,4,1,809,75.0,2787.0,0.0,1.0,TRUE,Fennec
blue,South America,kv1,0,0,2,2,386,0.0,3094.0,1.0,1.0,TRUE,Fennec
blue,South America,Lostt,2,1,2,0,335,50.0,2814.0,3.0,0.0,TRUE,Octane
orange,Sub-Saharan Africa,2Die4,3,1,2,0,384,33.33333333333333,2875.0,0.0,1.0,FALSE,Octane
orange,Sub-Saharan Africa,Daisy,2,0,0,1,246,0.0,2480.0,2.0,2.0,FALSE,Fennec
orange,Sub-Saharan Africa,Happymeal,4,0,0,0,124,0.0,2743.0,0.0,1.0,FALSE,Fennec
blue,South America,Aztromick,6,3,2,0,760,50.0,2807.0,2.0,2.0,TRUE,Fennec
blue,South America,kv1,5,1,3,1,526,20.0,3185.0,1.0,1.0,TRUE,Fennec
blue,South America,Lostt,2,0,1,0,234,0.0,2867.0,7.0,0.0,TRUE,Octane
orange,Sub-Saharan Africa,Daisy,5,2,4,0,590,40.0,2759.0,2.0,6.0,FALSE,Fennec
orange,Sub-Saharan Africa,2Die4,3,1,2,2,514,33.33333333333333,2834.0,1.0,2.0,FALSE,Octane
orange,Sub-Saharan Africa,Happymeal,2,0,0,1,210,0.0,2788.0,0.0,2.0,FALSE,Fennec
blue,Middle East & North Africa,Zez0nix,6,2,1,0,421,33.33333333333333,3128.0,1.0,1.0,TRUE,Octane
blue,Middle East & North Africa,M7sN,4,0,0,2,340,0.0,2678.0,0.0,2.0,TRUE,Fennec
blue,Middle East & North Africa,ams.,4,1,0,1,306,25.0,2930.0,2.0,2.0,TRUE,Octane
orange,Asia-Pacific North,Maxeew,2,1,4,0,553,50.0,2560.0,1.0,1.0,FALSE,Octane
orange,Asia-Pacific North,LCT,1,0,3,1,369,0.0,3102.0,2.0,2.0,FALSE,Dominus
orange,Asia-Pacific North,Commutator,1,1,2,0,321,100.0,2797.0,2.0,0.0,FALSE,Fennec
blue,Middle East & North Africa,Zez0nix,2,0,1,1,256,0.0,2608.0,4.0,0.0,TRUE,Octane
blue,Middle East & North Africa,ams.,6,1,0,0,244,16.666666666666664,2776.0,0.0,0.0,TRUE,Octane
blue,Middle East & North Africa,M7sN,2,0,1,0,202,0.0,2727.0,2.0,2.0,TRUE,Fennec
orange,Asia-Pacific North,Maxeew,1,0,5,0,422,0.0,2619.0,0.0,4.0,FALSE,Octane
orange,Asia-Pacific North,LCT,1,0,1,0,192,0.0,2758.0,2.0,1.0,FALSE,Dominus
orange,Asia-Pacific North,Commutator,1,0,1,0,126,0.0,2980.0,0.0,1.0,FALSE,Fennec
blue,Middle East & North Africa,M7sN,6,2,0,3,571,33.33333333333333,2727.0,0.0,2.0,TRUE,Fennec
blue,Middle East & North Africa,Zez0nix,4,2,0,2,444,50.0,2892.0,2.0,0.0,TRUE,Octane
blue,Middle East & North Africa,ams.,5,1,1,0,359,20.0,2800.0,1.0,0.0,TRUE,Octane
orange,Asia-Pacific North,LCT,2,0,4,0,507,0.0,2358.0,1.0,2.0,FALSE,Dominus
orange,Asia-Pacific North,Commutator,2,0,3,0,266,0.0,3426.0,0.0,1.0,FALSE,Fennec
orange,Asia-Pacific North,Maxeew,0,0,0,0,138,0.0,2639.0,1.0,0.0,FALSE,Octane
blue,Middle East & North Africa,ams.,9,4,2,1,853,44.44444444444444,2941.0,0.0,1.0,TRUE,Octane
blue,Middle East & North Africa,Zez0nix,5,3,1,2,708,60.0,2793.0,2.0,0.0,TRUE,Octane
blue,Middle East & North Africa,M7sN,2,0,1,1,218,0.0,2572.0,0.0,0.0,TRUE,Fennec
orange,Asia-Pacific North,Maxeew,1,0,4,0,382,0.0,2514.0,0.0,1.0,FALSE,Octane
orange,Asia-Pacific North,LCT,2,0,2,0,284,0.0,2784.0,0.0,0.0,FALSE,Dominus
orange,Asia-Pacific North,Commutator,2,1,1,0,264,50.0,3109.0,1.0,1.0,FALSE,Fennec
blue,South America,Sad,4,3,0,1,615,75.0,2980.0,2.0,1.0,TRUE,Octane
blue,South America,nxghtt,6,2,0,0,402,33.33333333333333,3101.0,2.0,2.0,TRUE,Octane
blue,South America,math,4,1,1,2,362,25.0,2599.0,0.0,1.0,TRUE,Fennec
orange,Sub-Saharan Africa,Snowyy,1,1,4,0,503,100.0,2597.0,1.0,1.0,FALSE,Fennec
orange,Sub-Saharan Africa,SkillSteal,1,0,1,0,184,0.0,3017.0,3.0,2.0,FALSE,Octane
orange,Sub-Saharan Africa,Darth.,1,0,0,1,154,0.0,3232.0,0.0,1.0,FALSE,Octane
blue,South America,nxghtt,5,4,1,0,691,80.0,3187.0,0.0,0.0,TRUE,Octane
blue,South America,math,6,0,1,1,310,0.0,2713.0,1.0,1.0,TRUE,Fennec
blue,South America,Sad,4,0,0,1,206,0.0,3290.0,2.0,0.0,TRUE,Octane
orange,Sub-Saharan Africa,SkillSteal,2,1,3,1,480,50.0,2595.0,1.0,0.0,FALSE,Octane
orange,Sub-Saharan Africa,Darth.,2,1,2,0,342,50.0,3227.0,0.0,0.0,FALSE,Octane
orange,Sub-Saharan Africa,Snowyy,1,0,1,1,258,0.0,2817.0,0.0,3.0,FALSE,Fennec
blue,South America,nxghtt,7,4,1,0,678,57.14285714285714,3210.0,1.0,1.0,TRUE,Octane
blue,South America,math,6,2,0,1,526,33.33333333333333,2758.0,2.0,2.0,TRUE,Fennec
blue,South America,Sad,2,0,1,3,441,0.0,3146.0,0.0,1.0,TRUE,Octane
orange,Sub-Saharan Africa,Snowyy,2,1,1,0,346,50.0,2511.0,3.0,2.0,FALSE,Fennec
orange,Sub-Saharan Africa,Darth.,1,0,2,0,236,0.0,2839.0,0.0,1.0,FALSE,Octane
orange,Sub-Saharan Africa,SkillSteal,2,0,1,1,224,0.0,2889.0,1.0,0.0,FALSE,Octane
blue,South America,math,2,1,2,1,406,50.0,2701.0,1.0,0.0,TRUE,Fennec
blue,South America,nxghtt,4,1,0,0,291,25.0,3457.0,1.0,1.0,TRUE,Octane
blue,South America,Sad,4,1,0,0,288,25.0,3065.0,2.0,3.0,TRUE,Octane
orange,Sub-Saharan Africa,Snowyy,3,2,1,0,422,66.66666666666666,2600.0,1.0,0.0,FALSE,Fennec
orange,Sub-Saharan Africa,SkillSteal,1,0,3,1,347,0.0,2685.0,1.0,0.0,FALSE,Octane
orange,Sub-Saharan Africa,Darth.,1,0,1,0,132,0.0,2970.0,2.0,4.0,FALSE,Octane
blue,Asia-Pacific North,ReaLize,6,1,2,0,503,16.666666666666664,2988.0,0.0,0.0,FALSE,Octane
blue,Asia-Pacific North,Tenhow,3,0,2,1,293,0.0,2598.0,0.0,2.0,FALSE,Octane
blue,Asia-Pacific North,sigms,1,0,2,0,255,0.0,2928.0,0.0,2.0,FALSE,Octane
orange,Middle East & North Africa,Senzo,3,1,2,1,559,33.33333333333333,2673.0,1.0,0.0,TRUE,Octane
orange,Middle East & North Africa,Twiz,3,1,3,1,520,33.33333333333333,2805.0,1.0,0.0,TRUE,Octane
orange,Middle East & North Africa,Smw.,4,1,2,1,470,25.0,2592.0,2.0,0.0,TRUE,Octane
blue,Asia-Pacific North,ReaLize,4,2,0,0,416,50.0,2804.0,0.0,2.0,FALSE,Octane
blue,Asia-Pacific North,Tenhow,2,0,2,1,384,0.0,2585.0,0.0,1.0,FALSE,Octane
blue,Asia-Pacific North,sigms,2,0,3,1,347,0.0,3052.0,1.0,0.0,FALSE,Octane
orange,Middle East & North Africa,Smw.,1,0,4,3,520,0.0,2945.0,1.0,0.0,TRUE,Octane
orange,Middle East & North Africa,Senzo,4,2,1,0,499,50.0,2830.0,0.0,1.0,TRUE,Octane
orange,Middle East & North Africa,Twiz,3,1,0,0,264,33.33333333333333,2896.0,2.0,0.0,TRUE,Octane
blue,Asia-Pacific North,ReaLize,2,1,3,0,441,50.0,2828.0,1.0,2.0,FALSE,Octane
blue,Asia-Pacific North,Tenhow,2,0,1,0,255,0.0,2568.0,0.0,2.0,FALSE,Octane
blue,Asia-Pacific North,sigms,0,0,0,0,134,0.0,2993.0,0.0,0.0,FALSE,Octane
orange,Middle East & North Africa,Smw.,3,2,2,2,596,66.66666666666666,2626.0,0.0,0.0,TRUE,Octane
orange,Middle East & North Africa,Senzo,4,1,0,2,418,25.0,2762.0,1.0,0.0,TRUE,Octane
orange,Middle East & North Africa,Twiz,2,1,1,0,317,50.0,3058.0,3.0,1.0,TRUE,Octane
blue,Asia-Pacific North,sigms,2,1,2,0,396,50.0,2428.0,1.0,1.0,FALSE,Octane
blue,Asia-Pacific North,Tenhow,2,0,3,0,301,0.0,2836.0,0.0,1.0,FALSE,Octane
blue,Asia-Pacific North,ReaLize,0,0,0,1,178,0.0,2841.0,2.0,0.0,FALSE,Octane
orange,Middle East & North Africa,Smw.,3,1,1,0,372,33.33333333333333,2393.0,0.0,0.0,TRUE,Octane
orange,Middle East & North Africa,Twiz,7,1,0,1,346,14.285714285714285,3162.0,0.0,2.0,TRUE,Fennec
orange,Middle East & North Africa,Senzo,3,0,1,1,269,0.0,2574.0,2.0,1.0,TRUE,Octane
blue,Europe,ExoTiiK,5,2,1,0,472,40.0,3029.0,1.0,0.0,FALSE,Fennec
blue,Europe,Kassio,3,0,1,1,218,0.0,2718.0,0.0,0.0,FALSE,Octane
blue,Europe,Chausette45,2,0,1,0,158,0.0,2559.0,0.0,2.0,FALSE,Octane
orange,North America,Daniel,2,1,2,2,600,50.0,2840.0,0.0,0.0,TRUE,Octane
orange,North America,Arsenal,4,2,3,0,594,50.0,2738.0,0.0,0.0,TRUE,Ford Mustang Mach-E RLE
orange,North America,retals,3,1,3,1,460,33.33333333333333,2611.0,2.0,1.0,TRUE,Octane
blue,Europe,ExoTiiK,5,2,2,0,555,40.0,2790.0,0.0,1.0,TRUE,Fennec
blue,Europe,Chausette45,2,1,1,1,391,50.0,2900.0,1.0,2.0,TRUE,Octane
blue,Europe,Kassio,2,0,0,2,268,0.0,2886.0,1.0,2.0,TRUE,Octane
orange,North America,Daniel,2,1,2,1,565,50.0,2611.0,1.0,2.0,FALSE,Octane
orange,North America,Arsenal,3,1,1,1,494,33.33333333333333,2501.0,1.0,0.0,FALSE,Ford Mustang Mach-E RLE
orange,North America,retals,1,0,1,0,126,0.0,3188.0,3.0,0.0,FALSE,Octane
blue,Europe,Chausette45,4,2,1,0,424,50.0,2842.0,1.0,1.0,FALSE,Octane
blue,Europe,ExoTiiK,6,0,1,1,329,0.0,3033.0,2.0,2.0,FALSE,Fennec
blue,Europe,Kassio,0,0,2,1,264,0.0,2769.0,3.0,2.0,FALSE,Octane
orange,North America,Daniel,6,2,2,0,585,33.33333333333333,2920.0,3.0,3.0,TRUE,Octane
orange,North America,retals,1,1,2,1,445,100.0,2743.0,1.0,1.0,TRUE,Octane
orange,North America,Arsenal,2,0,1,1,209,0.0,2856.0,1.0,2.0,TRUE,Ford Mustang Mach-E RLE
blue,Europe,Kassio,4,2,0,0,420,50.0,2858.0,3.0,0.0,TRUE,Octane
blue,Europe,Chausette45,4,0,3,1,391,0.0,2785.0,0.0,1.0,TRUE,Octane
blue,Europe,ExoTiiK,4,0,1,1,280,0.0,2720.0,1.0,4.0,TRUE,Fennec
orange,North America,retals,1,0,4,1,504,0.0,2772.0,1.0,0.0,FALSE,Octane
orange,North America,Arsenal,3,1,2,0,390,33.33333333333333,2531.0,1.0,1.0,FALSE,Ford Mustang Mach-E RLE
orange,North America,Daniel,1,0,4,0,371,0.0,2964.0,3.0,3.0,FALSE,Octane
blue,Europe,ExoTiiK,1,1,3,1,486,100.0,2993.0,2.0,3.0,TRUE,Fennec
blue,Europe,Chausette45,2,1,1,1,414,50.0,2587.0,1.0,1.0,TRUE,Octane
blue,Europe,Kassio,1,1,2,1,382,100.0,3084.0,1.0,1.0,TRUE,Octane
orange,North America,Arsenal,2,1,0,0,252,50.0,2679.0,2.0,2.0,FALSE,Octane
orange,North America,retals,3,0,1,0,227,0.0,2921.0,2.0,0.0,FALSE,Octane
orange,North America,Daniel,2,0,0,1,168,0.0,2866.0,1.0,2.0,FALSE,Octane
blue,Europe,Kassio,2,0,1,0,216,0.0,2540.0,0.0,0.0,FALSE,Octane
blue,Europe,Chausette45,0,0,2,0,176,0.0,2747.0,1.0,2.0,FALSE,Octane
blue,Europe,ExoTiiK,0,0,1,0,110,0.0,2588.0,0.0,1.0,FALSE,Fennec
orange,North America,Daniel,1,1,2,0,394,100.0,3111.0,0.0,0.0,TRUE,Octane
orange,North America,retals,3,0,0,1,184,0.0,2861.0,1.0,0.0,TRUE,Octane
orange,North America,Arsenal,3,0,0,0,146,0.0,2872.0,2.0,1.0,TRUE,Octane
blue,Europe,ExoTiiK,3,0,3,1,490,0.0,2422.0,1.0,0.0,TRUE,Fennec
blue,Europe,Chausette45,2,1,2,0,349,50.0,2673.0,0.0,2.0,TRUE,Octane
blue,Europe,Kassio,1,1,0,1,312,100.0,2863.0,0.0,1.0,TRUE,Octane
orange,North America,Daniel,1,0,3,1,433,0.0,2949.0,0.0,0.0,FALSE,Octane
orange,North America,retals,5,1,0,0,356,20.0,2935.0,2.0,0.0,FALSE,Octane
orange,North America,Arsenal,1,0,1,0,243,0.0,2759.0,1.0,1.0,FALSE,Octane
blue,North America,mist,1,0,3,2,505,0.0,2697.0,0.0,1.0,FALSE,Octane
blue,North America,dreaz,4,2,2,0,390,50.0,2879.0,2.0,0.0,FALSE,Octane
blue,North America,Allushin,0,0,0,0,124,0.0,2888.0,4.0,1.0,FALSE,Fennec
orange,Europe,noly,5,3,2,0,614,60.0,3015.0,0.0,1.0,TRUE,Octane
orange,Europe,AztraL,2,0,0,2,304,0.0,2649.0,2.0,2.0,TRUE,Octane
orange,Europe,itachi,2,0,1,1,293,0.0,2565.0,0.0,3.0,TRUE,Fennec
blue,North America,mist,3,1,5,0,613,33.33333333333333,2696.0,2.0,0.0,FALSE,Octane
blue,North America,Allushin,0,0,0,0,132,0.0,2987.0,0.0,0.0,FALSE,Fennec
blue,North America,dreaz,1,0,0,1,126,0.0,3029.0,1.0,0.0,FALSE,Octane
orange,Europe,itachi,5,1,2,2,521,20.0,2739.0,0.0,1.0,TRUE,Fennec
orange,Europe,noly,3,2,1,0,432,66.66666666666666,2860.0,0.0,2.0,TRUE,Octane
orange,Europe,AztraL,3,0,0,1,194,0.0,2958.0,0.0,0.0,TRUE,Octane
blue,North America,mist,4,1,5,0,588,25.0,2847.0,3.0,0.0,FALSE,Octane
blue,North America,dreaz,0,0,0,1,186,0.0,2788.0,2.0,2.0,FALSE,Octane
blue,North America,Allushin,3,0,1,0,152,0.0,2723.0,4.0,0.0,FALSE,Fennec
orange,Europe,noly,5,3,2,1,669,60.0,3279.0,2.0,3.0,TRUE,Octane
orange,Europe,AztraL,3,1,2,1,387,33.33333333333333,2878.0,0.0,3.0,TRUE,Octane
orange,Europe,itachi,4,0,1,1,232,0.0,2723.0,0.0,3.0,TRUE,Fennec
blue,North America,mist,4,0,0,0,204,0.0,2939.0,1.0,0.0,FALSE,Octane
blue,North America,dreaz,1,0,1,0,184,0.0,2875.0,0.0,1.0,FALSE,Fennec
blue,North America,Allushin,2,0,1,0,150,0.0,2821.0,3.0,0.0,FALSE,Fennec
orange,Europe,AztraL,5,2,3,0,600,40.0,2775.0,0.0,2.0,TRUE,Fennec
orange,Europe,itachi,3,0,1,2,371,0.0,2500.0,0.0,1.0,TRUE,Fennec
orange,Europe,noly,1,0,1,0,223,0.0,3278.0,1.0,1.0,TRUE,Octane
blue,North America,Comm,3,1,3,0,369,33.33333333333333,3011.0,3.0,0.0,TRUE,Octane
blue,North America,BeastMode,5,0,0,1,222,0.0,2629.0,2.0,0.0,TRUE,Octane
blue,North America,Torment,2,0,1,0,220,0.0,3405.0,0.0,0.0,TRUE,Octane
orange,Middle East & North Africa,Smw.,2,0,5,0,507,0.0,2432.0,0.0,1.0,FALSE,Fennec
orange,Middle East & North Africa,Senzo,3,0,2,0,238,0.0,2809.0,0.0,2.0,FALSE,Octane
orange,Middle East & North Africa,Twiz,0,0,0,0,60,0.0,3062.0,0.0,2.0,FALSE,Octane
blue,North America,BeastMode,2,1,4,0,530,50.0,2224.0,0.0,0.0,FALSE,Octane
blue,North America,Torment,1,0,3,1,372,0.0,3047.0,0.0,0.0,FALSE,Octane
blue,North America,Comm,0,0,1,0,223,0.0,2775.0,1.0,1.0,FALSE,Octane
orange,Middle East & North Africa,Senzo,6,2,0,0,368,33.33333333333333,2956.0,0.0,0.0,TRUE,Octane
orange,Middle East & North Africa,Smw.,3,0,1,2,350,0.0,2668.0,0.0,1.0,TRUE,Fennec
orange,Middle East & North Africa,Twiz,3,0,0,0,148,0.0,3158.0,1.0,0.0,TRUE,Octane
blue,North America,Comm,7,2,2,0,642,28.57142857142857,2493.0,2.0,0.0,TRUE,Octane
blue,North America,BeastMode,3,0,3,1,513,0.0,2742.0,1.0,2.0,TRUE,Octane
blue,North America,Torment,4,0,3,1,466,0.0,3029.0,0.0,1.0,TRUE,Octane
orange,Middle East & North Africa,Senzo,4,1,5,0,670,25.0,2533.0,1.0,1.0,FALSE,Octane
orange,Middle East & North Africa,Smw.,2,0,3,1,422,0.0,2683.0,1.0,0.0,FALSE,Fennec
orange,Middle East & North Africa,Twiz,6,0,2,0,374,0.0,2800.0,1.0,2.0,FALSE,Octane
blue,North America,Comm,3,2,0,0,372,66.66666666666666,2984.0,3.0,1.0,TRUE,Octane
blue,North America,Torment,2,0,2,0,278,0.0,2853.0,1.0,1.0,TRUE,Octane
blue,North America,BeastMode,1,0,0,2,274,0.0,2966.0,0.0,2.0,TRUE,Octane
orange,Middle East & North Africa,Smw.,0,0,1,0,242,0.0,2288.0,0.0,2.0,FALSE,Fennec
orange,Middle East & North Africa,Twiz,1,0,1,0,180,0.0,2899.0,1.0,1.0,FALSE,Octane
orange,Middle East & North Africa,Senzo,1,0,0,0,76,0.0,2892.0,3.0,1.0,FALSE,Octane
blue,North America,BeastMode,3,1,5,0,570,33.33333333333333,2456.0,0.0,1.0,TRUE,Octane
blue,North America,Comm,2,1,1,0,372,50.0,2458.0,1.0,3.0,TRUE,Octane
blue,North America,Torment,0,0,0,0,120,0.0,2932.0,3.0,1.0,TRUE,Octane
orange,Middle East & North Africa,Senzo,5,1,0,0,226,20.0,2709.0,3.0,1.0,FALSE,Octane
orange,Middle East & North Africa,Twiz,2,0,1,0,225,0.0,2859.0,1.0,2.0,FALSE,Octane
orange,Middle East & North Africa,Smw.,1,0,1,0,223,0.0,2435.0,1.0,1.0,FALSE,Fennec
blue,Oceania,CJCJ,3,0,2,0,276,0.0,3090.0,0.0,0.0,FALSE,Fennec
blue,Oceania,Fever,1,0,0,0,178,0.0,2622.0,1.0,2.0,FALSE,Fennec
blue,Oceania,Kamii,0,0,0,0,44,0.0,3354.0,1.0,1.0,FALSE,Octane
orange,South America,Sad,2,1,2,0,394,50.0,3127.0,0.0,2.0,TRUE,Octane
orange,South America,nxghtt,0,1,2,0,380,0.0,3239.0,2.0,0.0,TRUE,Octane
orange,South America,math,2,0,0,1,216,0.0,3077.0,1.0,0.0,TRUE,Octane
blue,Oceania,Fever,1,1,2,2,584,100.0,2908.0,0.0,1.0,TRUE,Fennec
blue,Oceania,Kamii,3,1,1,1,432,33.33333333333333,2794.0,2.0,4.0,TRUE,Octane
blue,Oceania,CJCJ,1,1,1,0,315,100.0,3264.0,1.0,2.0,TRUE,Fennec
orange,South America,Sad,2,1,1,0,340,50.0,3072.0,0.0,1.0,FALSE,Octane
orange,South America,nxghtt,2,1,0,1,318,50.0,3284.0,6.0,0.0,FALSE,Octane
orange,South America,math,2,0,0,0,140,0.0,2953.0,1.0,2.0,FALSE,Octane
blue,Oceania,Kamii,3,1,1,1,400,33.33333333333333,3282.0,2.0,3.0,TRUE,Octane
blue,Oceania,Fever,2,1,0,0,329,50.0,2474.0,0.0,0.0,TRUE,Fennec
blue,Oceania,CJCJ,2,0,0,1,286,0.0,3594.0,0.0,2.0,TRUE,Fennec
orange,South America,Sad,0,1,2,0,488,0.0,2918.0,2.0,0.0,FALSE,Octane
orange,South America,nxghtt,0,0,1,1,297,0.0,2775.0,2.0,1.0,FALSE,Octane
orange,South America,math,1,0,2,0,270,0.0,2929.0,1.0,1.0,FALSE,Octane
blue,Oceania,Kamii,3,3,1,0,531,100.0,3130.0,1.0,1.0,TRUE,Octane
blue,Oceania,Fever,4,0,0,2,266,0.0,2625.0,0.0,2.0,TRUE,Fennec
blue,Oceania,CJCJ,1,0,1,1,244,0.0,3307.0,0.0,1.0,TRUE,Fennec
orange,South America,math,1,1,2,0,326,100.0,2968.0,2.0,0.0,FALSE,Octane
orange,South America,Sad,1,0,1,1,232,0.0,3018.0,1.0,1.0,FALSE,Octane
orange,South America,nxghtt,2,0,1,0,193,0.0,2668.0,1.0,0.0,FALSE,Octane
blue,Oceania,CJCJ,6,1,1,1,513,16.666666666666664,3133.0,0.0,3.0,TRUE,Fennec
blue,Oceania,Kamii,4,1,0,1,443,25.0,2965.0,1.0,1.0,TRUE,Octane
blue,Oceania,Fever,3,0,1,0,226,0.0,2849.0,2.0,3.0,TRUE,Fennec
orange,South America,nxghtt,2,0,4,1,583,0.0,2901.0,0.0,2.0,FALSE,Octane
orange,South America,Sad,1,0,4,0,400,0.0,2755.0,5.0,1.0,FALSE,Octane
orange,South America,math,2,1,2,0,359,50.0,2756.0,2.0,0.0,FALSE,Octane
blue,Europe,Joreuz,5,2,1,1,589,40.0,3190.0,0.0,0.0,TRUE,Octane
blue,Europe,ApparentlyJack,5,1,0,1,340,20.0,2639.0,3.0,0.0,TRUE,Octane
blue,Europe,Scrub Killa,1,0,2,1,284,0.0,2984.0,3.0,1.0,TRUE,Octane
orange,Middle East & North Africa,Zez0nix,3,2,2,0,523,66.66666666666666,2590.0,0.0,4.0,FALSE,Octane
orange,Middle East & North Africa,M7sN,0,0,2,2,342,0.0,2687.0,1.0,2.0,FALSE,Fennec
orange,Middle East & North Africa,ams.,2,0,2,0,257,0.0,2877.0,0.0,0.0,FALSE,Octane
blue,Europe,Scrub Killa,3,1,1,1,400,33.33333333333333,2746.0,3.0,2.0,FALSE,Octane
